부여번호,기업명,대표자명,주소,담당자,담당자연락처
10107629,주식회사 하이엔드,김명곤,경기도 용인시 기흥구 지삼로107번길 3-29(지곡동),안홍기,031-285-2088
10234412,(주)더에스엠,양재필,인천광역시 연수구 송도미래로 30 (송도동),김세호,010-****-****
10231799,(주)리옵스,박희준,서울특별시 송파구 법원로4길 10 (문정동),박희준,010-****-****
10074841,엔셀주식회사,임용일,서울특별시 강남구 논현로149길 5 (논현동),정호영,02-511-8481
10077936,(주)큐알피,송희관,경기도 안성시 대덕면 양재미길 3,송희관,031-677-8887
10077669,(주)와이즈소프트,이원형,인천광역시 연수구 앵고개로 262 (동춘동),이원형,032-761-4057
10080189,(주)케이에이치시스템즈,김진석,"인천광역시 연수구 송도미래로 30 (송도동), E동 802호",김진석,070-5180-3301
10084501,(주)현전사,권철,부산광역시 부산진구 전포대로255번길 33 (전포동),성용진,055-267-3621
10085173,(주)유비즈,지미숙,경기도 용인시 수지구 신수로 767 (동천동),김경환,070-7119-7907
10075928,(주) 에이씨앤티시스템,권태상,경기도 안양시 동안구 엘에스로91번길 16-11 (호계동) AC&T B/D,안대일,031-346-1904
10088533,(주)웨다,최치민,"경기도 성남시 분당구 정자일로 15 (금곡동, 분당하우스토리), 2층202호",최치민,02-6956-1017
10101274,(주)플라잎,정태영,경기도 성남시 분당구 대왕판교로 660 (삼평동),정태영,031-365-5294
10093240,주식회사 에스에프이,한철희,경기도 안산시 단원구 시화벤처로 695 (성곡동),김동혁,070-4154-1375
10103415,비주얼테크,심재웅,경기도 수원시 장안구 이목로 17 (이목동),심재웅,02-6112-2333
10104285,주식회사 엔에스솔루션,천정희,부산광역시 사상구 동주로 14 (주례동),전일화,051-714-0774
10106110,주식회사 줌인테크,전영진,경기도 광명시 일직로 43 (일직동),박군배,070-7806-1991
10105978,주식회사 베터리얼,유광현,"경기도 성남시 중원구 사기막골로 52(상대원동), 307",심영훈,02-6223-7695
10107873,성화컴퍼니,이귀택,"경기도 화성시 동탄영천로 131(영천동) 12층 1203호 (영천동, 코너원스마트타워)",이귀택,031-352-9801
10077394,(주)엑스코어시스템,양용희,세종특별자치시 집현중앙7로 6 (집현동),장두,044-867-1058
10004268,(주)연합시스템,윤준삼,경기도 김포시 양촌읍 황금로323번길 26,김하영,032-675-0101
10106558,쿤텍 주식회사,방혁준,경기도 성남시 수정구 창업로 54(시흥동) 나동 2층32호 (LH기업성장센터),이다은,010-****-****
10077800,지컴패니,변상일,서울특별시 금천구 가산디지털2로 101 (가산동),변상일,010-****-****
10087276,에스티에스(주),남충환,경기도 용인시 기흥구 용구대로2145번길 39 (신갈동),박성수,031-287-1293
10081430,주식회사 모빅랩,이원근,인천광역시 연수구 컨벤시아대로 204 (송도동),이형동,032-874-0313
10088564,(주)픽스로봇,우정오,인천광역시 미추홀구 방축로 312 (주안동),우정오,032-569-8818
10081249,아이에스피(주),박상규,"경기도 부천시 석천로 397 (삼정동) 부천테크노파크쌍용3차 101동 507,508호",김지용,070-8821-0600
10084785,(주)에이아이웨어,유상덕,경기도 성남시 분당구 판교로 744 (야탑동),유상덕,031-8023-5660
10085925,아이테크기술(주),이성우,"경기도 광명시 소하로 190(소하동) 408호 (소하동, 광명G타워)",박승희,02-892-1561
10085525,주식회사 씨메스,이성호,서울특별시 강남구 도산대로 318 (논현동),강성남,18008647
10085633,주식회사 아인커뮤니케이션,한경호,인천광역시 미추홀구 경인로 229 (도화동),한경호,032-437-6999
10076829,주식회사 투비시스템,최기성,인천광역시 부평구 주부토로 236(갈산동) 인천테크노밸리 U1센터 C-1012,김도영,032-546-9813
10077161,(주)심플북,민영석,인천광역시 연수구 용담로 115 (연수동),김기수,070-7575-0006
10077132,주식회사 메이븐,김용호,"경기도 성남시 수정구 창업로 42(시흥동) 508,509호",조용직,02-852-2555
10082206,유주티엔씨(주),최인규,경기도 안성시 양성면 한내로 137-8,한규태,031-366-0877
10002553,엠아이큐브솔루션주식회사,"박문원, 조영택",서울특별시 서초구 효령로55길 23 (서초동),이현선,02-553-2171
10088064,주식회사 나우로보틱스,이종주,인천광역시 남동구 앵고개로449번길 42 (고잔동),정태우,032-719-7040
10092186,인실리코,최승훈,경기도 안산시 단원구 산단로 112-19 (원시동),김민경,031-495-6932
10093555,(주)이디코어,한대수,"경기도 평택시 정암로42, 206호",김병곤,031-616-5110
10093950,바인컴퍼니(주),송영한,대구광역시 수성구 알파시티1로42길 11 (대흥동) 9층 914호,송영한,053-218-1101
10094721,주식회사 더블유엔피,김병건,울산광역시 중구 종가로 15 (다운동) 울산테크노파크 기술혁신 B동 401호,권용창,052-947-0919
10075887,(주)엔와이티지,김성찬,경기도 성남시 중원구 갈마치로 302 (상대원동),정원식,031-707-8901
10070050,에이치씨엔씨,이영우,경기도 성남시 분당구 판교로255번길 9-22 (삼평동)우림 W-City 3층,김진호,052-258-7071
10075324,징코스테크놀러지,채연근,서울특별시 금천구 가산디지털1로 128 (가산동) STX V타워 1203호,채연근,02-566-7655
10084339,(주)이노로봇,한인호,경기도 안산시 단원구 별망로 597-7 (원시동),한인근,031-687-3112
10084404,다우데이타,김상준,서울특별시 마포구 독막로 311 (염리동),최원곤,02-6991-1294
10078092,주식회사 이노비,김승철,경기도 의왕시 광진말로 54 (초평동),박천호,031-461-8990
10066305,(주)사이버테크프랜드,김정혁,"경기도 하남시 조정대로 150, 951호(덕풍동, 아이테코)",이정주,070-8855-1960
10087799,주식회사 와이앤와이,윤석문,경상북도 구미시 수출대로 152 (공단동) 308호(지식산업센터),윤석문,054-463-0418
10068917,(주)더블유티엠,김영남,경기 안산시 단원구 성곡동 665∼740 714-2 시화공단 4마703,이현화,031-499-8853
10092670,한국비전기술(주),전영민,서울특별시 동작구 여의대방로22길 4 (신대방동) 동일빌딩4층,전영민,02-826-0472
10234278,트렌스아이티,안성훈,경기도 부천시 원미구 조마루로85번길 7-90 (상동),안성훈,010-****-****
10233789,주식회사 앰버로드,임언호,경상북도 포항시 남구 청암로 87 (지곡동),박도겸,010-****-****
10101327,주식회사 와이알솔루션,최범용,인천광역시 연수구 인천타워대로 323(송도동) 비동30층 브이 461호,최범용,070-8098-9727
10081859,주식회사 사라시스템,손경수,경기도 부천시 원미구 평천로 655 (약대동),손경수,02-1577-8706
10108481,주식회사 일렉트리코,금태련,대구광역시 달성군 다사읍 매곡로 64,이강진,053-616-1368
10108622,주식회사싸이언,이윤숙,울산광역시 남구 남부순환도로 13(무거동),이규원,052-247-5918
10095570,에쎄테크놀로지,송춘경,경기도 부천시 부천로198번길 18 (춘의동) 춘의테크노파크2차 201동702호,송춘경,032-623-0900
10098875,(주)바이투,변영석,"경기도 광주시 행정타운로69번길 47 (송정동, 송정낙원 포레시티)",변영석,02-385-2870
10096303,(주)이레기술,이원석,경기도 용인시 처인구 이동읍 화산로 123,김명묵,031-321-9094
10107065,주식회사한영에스에프,한영희,부산광역시 강서구 유통단지1로 41 (대저2동),김문영,051-911-6525
10007256,(주)제이디,이동석,경기도 수원시 권선구 산업로155번길 80(고색동),한민,070-5052-6610
10107326,참바른기술,한정주,경기도 광명시 일직로 72 (일직동),한정주,010-****-****
10108023,스토리 오브 시스템(Story of System),조선희,경기도 수원시 팔달구 인계로124번길 27-10 (인계동),박유진,02-1522-8716
10108337,(주)알앤제이아이씨티,채춘희,"충청남도 홍성군 홍북읍 청사로 146, 센텀시티 412호",김진석,010-****-****
10220997,비에스엘코리아(주),김성숙,경기도 군포시 흥안대로 24-7 (금정동),정익재,070-4337-1892
10231009,주식회사 비즈비,김태형,서울특별시 서초구 반포대로21길 3 (서초동),류동석,02-522-0945
10096609,(주)동우글로벌,김용규,경상북도 경산시 와촌면 솔구불길 18,김 용 규,053-583-8898
10231399,주식회사 피엘피엔지니어링,박병권,경기도 화성시 동탄기흥로 565 (영천동),구연길,031-297-9467
10069639,에이제이네트웍스,곽정호,서울특별시 송파구 정의로8길 9 (문정동),이대욱,010-****-****
10077109,주식회사 몰드케어,최현우,경기도 안양시 동안구 엘에스로91번길 16-39 (호계동),장주승,070-4248-9065
10079790,주식회사 디아이엔씨,김준영,경기도 안산시 상록구 해안로 705(사동) 경기테크노파크 RIT 센터 602호,차승학,070-7797-6128
10077035,주식회사 세원에스텍,윤병남,경기도 의왕시 이미로 40 (포일동) C동 701호,윤병남,031-477-7870
10077505,(주)아이티엔씨,곽대,경기도 평택시 고덕면 고덕중앙로 322 에이스 S-TOWER 지식산업센터 1011호,곽영훈,031-668-2676
10083419,이수시스템,손원동,서울특별시 서초구 사평대로 60 (반포동),정재성,010-****-****
10075433,에프원소프트(주),오승호,"경기도 화성시 동탄순환대로 823 (영천동), 611호 (에이팩시티)",강현명,031-5183-5341
10063968,(주)제이캐스트,어재홍,경기도 안양시 동안구 벌말로 66 (관양동),박유성,031-476-6997
10074893,(주)넥사,정태용,대구광역시 남구 봉덕로9길 89-128 (봉덕동),김혜민,053-657-7233
10085537,(주)지니어스,박원호,경기도 성남시 중원구 사기막골로45번길 14 (상대원동) 성남우림라이온스벨리2차 B동 1305호,권형진,031-8039-5671
10093921,(주)부품디비,황진상,"대전광역시 유성구 유성대로 1476-55 (화암동), 2층",김지영,042-862-9226
10232914,(주)아이엠오,김철우,서울특별시 송파구 송파대로 167 (문정동),백인엽,02-2054-3330
10234116,(주)에이아이로보틱스,윤양수,경기도 평택시 서탄면 금암2길 112-12,김경란,010-****-****
10234256,(주)온메이커스,변정환,대전광역시 유성구 학하동로 49 (학하동),김지영,042-486-0587
10006647,두림야스카와(주),박상백,경기도 안양시 동안구 엘에스로 112 (호계동),염혜정,031-357-0350
10234245,에스비엔지니어링,김미경,경기도 성남시 수정구 복정로 5 (복정동),정준,031-645-2200
10234445,주식회사 드림시스템,노용옥 신석재,경기도 화성시 동탄대로 677-12 (영천동),노용옥,031-292-0602
10066178,(주)대연씨앤아이,신대현,경기도 광명시 일직로 43 (일직동),서정신,070-7116-9042
10234189,로보윙크,박세준,경기도 용인시 처인구 모현읍 외대로 81,박세준,070-8823-1883
10234248,제이제이팩(주),김경진,경기도 김포시 통진읍 월하로 571-31,김경진,031-986-3547
10234377,(주)지엠에이치 종합컨설팅,고재영,전라남도 여수시 소라면 운암길 243-1,전원현,010-****-****
10234424,에너벤,김수태,대구광역시 달서구 호산동로 12-10 (호림동),이종식,053-593-4430
10064671,지식시스템 KSTEC,이승도,경기도 성남시 분당구 판교로 255 (삼평동),유환주,031-8018-6777
10079145,자두소프트,김영주,경기도 용인시 수지구 신수로 767 (동천동) 유타워 B동 313호,김영주,031-264-3808
10064906,로드브레인,박중석,"서울특별시 성동구 아차산로7나길 18 (성수동2가, 에이팩센터) 4층 407호 ",박중석,02-453-8874
10080270,주식회사 삼인에이치엔티,김승한,"대전광역시 유성구 갑천로 361-17(탑립동) 대덕벤처타워 윕스퀘어 405호, 406호",강윤구,042-719-7780
10084652,에스에스시이엔지,조성진,경기도 평택시 진위면 진위2산단로 31-21,조성진,031-8015-2001
10084985,지오디에스(GODS),김광호,경기도 여주시 현암로 26 (현암동) 2층,황명선,031-885-3080
10085364,주식회사 쏨텍,홍성옥,경기도 용인시 기흥구 기흥로 58 (구갈동),박재현,031-8014-2604
10095910,(주)여몽,이현무,서울특별시 강남구 테헤란로82길 15 (대치동) 687호,양주영,02-6927-2777
10077189,(주)성창,이태수,강원도 춘천시 퇴계농공로 116 (퇴계동),이병기,033-263-2560
10105336,큐브세븐틴,김진수,서울특별시 강남구 도곡로 133(역삼동) 4층,최영빈,02-1644-8974
10230122,(주)컬처릿,박성현,서울특별시 강서구 양천로47길 40 (마곡동),노현수,070-4324-4322
10104931,에스디플렉스,노주환,경기도 성남시 수정구 창업로 43 (시흥동),윤상진,02-6203-3114
10231295,주식회사 낭만상회,안주현,서울특별시 서초구 방배로 180 (방배동),안주현,010-****-****
10082890,(주)엔씨비,박세정,경기도 부천시 산업로7번길 49 (오정동),강수연,032-681-9952
10085529,(주)엠에스링크앤솔루션,박주호,서울특별시 성동구 아차산로17길 49 (성수동2가),박주호,02-6216-2130
10082928,주식회사 스마트에스아이,이유준,서울특별시 영등포구 당산로41길 11 (당산동4가),이유준,02-711-3369
